description,brand,image_url,product_page_url,name
"
•

Dimensioni:
151 x 85 x 96 cm - undefined kg",Palazzetti,/images/palazzetti_prodotti/RivestimentoAuckland.webp,https://palazzetti.it/prodotti/rivestimenti/moderno/rivestimento-auckland,Rivestimento Auckland
"
•

Dimensioni:
160 x 97 x 90 cm - 0 kg",Palazzetti,/images/palazzetti_prodotti/RivestimentomodernoSanDiego.webp,https://palazzetti.it/prodotti/rivestimenti/moderno/san-diego,Rivestimento moderno San Diego
"
•

Dimensioni:
352 x 83 x 95 cm - 0 kg",Palazzetti,/images/palazzetti_prodotti/SISTIANA.webp,https://palazzetti.it/prodotti/rivestimenti/moderno/sistiana,SISTIANA
"
•

Dimensioni:
471 x 88 x 96 cm - 0 kg",Palazzetti,/images/palazzetti_prodotti/RivestimentomodernoSymi.webp,https://palazzetti.it/prodotti/rivestimenti/moderno/symi,Rivestimento moderno Symi
"
•

Dimensioni:
220 x 92 x 97 cm - 0 kg",Palazzetti,/images/palazzetti_prodotti/Trieste.webp,https://palazzetti.it/prodotti/rivestimenti/moderno/trieste,Trieste
"
•

Dimensioni:
140 x 10 x 66 cm - 0 kg",Palazzetti,/images/palazzetti_prodotti/RivestimentomodernoYork.webp,https://palazzetti.it/prodotti/rivestimenti/moderno/york,Rivestimento moderno York
"
• focolare in
Thermofix
®
con base in ghisa
• struttura in acciaio dalla forma compatta
• può essere installata in appoggio oppure essere completata con la base-portalegna optional
• riscalda per irraggiamento e convezione naturale
• attraverso i kit optional permette la ventilazione frontale
• cassetto cenere estraibile
• regolazione indipendente dell'aria primaria e di pulizia vetro
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 14.3 kW
Potenza termica nominale: 12.4 kW
Rendimento alla potenza termica nominale: 86.8 %
Diametro uscita fumi: ø 18 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
78 x 54 x 64 cm - 195 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaalegnaASIA.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/asia-acciaio-bianco-asia-80-aria-irraggiamento,Stufa a legna ASIA
"
• stufa a legna con rivestimento in acciaio verniciato e top e basamento in ghisa
• riscalda per irraggiamento e convezione naturale
• ampia e profonda camera di combustione per bruciare legna di media/grande pezzatura
• cassetto cenere estraibile
• tubo da 1 metro di serie (2x50cm)
• regolazione indipendente dell'aria primaria e di pulizia vetro
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 12.1 kW
Potenza termica nominale: 10.4 kW
Rendimento alla potenza termica nominale: 85.8 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
58 x 55 x 95 cm - 150 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/Charlotte.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/charlotte-acciaio-nero-10-kw-aria-irraggiamento,Charlotte
"
• stufa a legna con rivestimento in acciaio verniciato e top e basamento in ghisa
• focolare in ghisa e deflettore tagliafuoco in materiale refrattario
• riscalda per irraggiamento e convezione naturale
• ampia e profonda camera di combustione per bruciare legna di media/grande pezzatura
• cassetto cenere estraibile
• regolazione indipendente dell'aria primaria e di pulizia vetro
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 12.1 kW
Potenza termica nominale: 10.4 kW
Rendimento alla potenza termica nominale: 85.8 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
58 x 55 x 95 cm - 200 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/Charlotte.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/charlotte-ceramica-ceramica-bianco-mat-10-kw-aria-irraggiamento,Charlotte
"
• stufa dalla forma arrotondata con rivestimento e top in ceramica
• focolare in
Thermofix
®
• portina con ritorno e chiusura automatici
• innovativo sistema di regolazione dell’aria brevettato
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 9.4 kW
Potenza termica nominale: 7 kW
Rendimento alla potenza termica nominale: 77 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
55 x 51 x 122 cm - 190 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaDaliaaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/dalia-ceramica-bianco-7-kw-aria-irraggiamento,Stufa a legna Dalia aria
"
• realizzata in metallo con rivestimento in ceramica
• ampio vetro ceramico per una suggestiva visione della fiamma
• focolare in
Magnofix
®
che ottimizza l'irraggiamento

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 10.99 kW
Potenza termica nominale: 9.7 kW
Rendimento alla potenza termica nominale: 88.3 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
58 x 50 x 106 cm - 160 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaalegnaElisaaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/elisa-ceramica-rosso-bordeaux-9-7-kw-aria-irraggiamento,Stufa a legna Elisa aria
"
• realizzata in metallo con rivestimento in ceramica
• ampio vetro ceramico per una suggestiva visione della fiamma
• pratico fornetto che si scalda con lo stesso fuoco del focolare
• focolare in
Magnofix
®
che ottimizza l'irraggiamento
•
forno (LxPxH):
26x36x23 cm

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 10.99 kW
Potenza termica nominale: 9.7 kW
Rendimento alla potenza termica nominale: 88.3 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
60 x 52 x 140 cm - 180 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaalegnaElisaconfornoaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/elisa-con-forno-ceramica-beige-9-7-kw-aria-irraggiamento,Stufa a legna Elisa con forno aria
"
• stufa a legna con rivestimento in ceramica colorata e base d’appoggio in ghisa
• dotata di focolare in
Thermofix
®
con base in ghisa e possibilità di prelevare l’aria comburente direttamente dall’esterno
• sistema della Doppia Combustione
•
Elsa New:
predisposta per poter ventilare o canalizzare l’aria calda in più ambienti attraverso i kit dedicati

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 10.2 kW
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 88.3 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
80 x 56 x 100 cm - 225 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaalegnaElsaaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/elsa-new-ceramica-beige-9-kw-aria-irraggiamento,Stufa a legna Elsa aria
"
• realizzata con una particolare forma ellittica in acciaio verniciato nero con finitura cromata e vetro stondato
• sistema After Flame che assicura ore di calore anche dopo lo spegnimento
• focolare in
Magnofix
®
che ottimizza l'irraggiamento
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 10 kW
Potenza termica nominale: 8.3 kW
Rendimento alla potenza termica nominale: 82.7 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
47 x 44 x 150 cm - 206 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaalegnaEricaconaccumuloaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/erica-con-accumulo-acciaio-nero-8-kw-aria-irraggiamento,Stufa a legna Erica con accumulo aria
"
• focolare in
Thermofix
®
• struttura in acciaio con finiture nichelate satinate e rivestimento in ceramica, acciaio o pietra ollare
• portina con ritorno e chiusura automatici
• innovativo sistema di regolazione dell’aria brevettato
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 9.4 kW
Potenza termica nominale: 7 kW
Rendimento alla potenza termica nominale: 77 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
44 x 45 x 124 cm - 170 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaEvaSaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/eva-ceramica-bianco-8-kw-aria-irraggiamento,Stufa a legna Eva S aria
"
• focolare in
Thermofix
®
• struttura in acciaio con finiture nichelate satinate e rivestimento in ceramica, acciaio o pietra ollare
• portina con ritorno e chiusura automatici
• sistema After Flame che assicura ore di calore anche dopo lo spegnimento
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 9.4 kW
Potenza termica nominale: 7 kW
Rendimento alla potenza termica nominale: 77 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
44 x 45 x 150 cm - 230 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaEvaSconaccumuloaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/eva-con-accumulo-pietra-pietra-ollare-8-kw-aria-irraggiamento,Stufa a legna Eva S con accumulo aria
"
• struttura in acciaio con finiture nichelate satinate e rivestimento in ceramica, acciaio o pietra ollare
• portina con ritorno e chiusura automatici
• dotata di forno con termometro e griglia in dotazione
• canalizzazione esterna dell’aria comburente
•
forno (LxPxH):
26x36x23 cm

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 9.4 kW
Potenza termica nominale: 7 kW
Rendimento alla potenza termica nominale: 77 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
44 x 45 x 150 cm - 230 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaEvaSconfornoaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/eva-con-forno-ceramica-bianco-8-kw-aria-irraggiamento,Stufa a legna Eva S con forno aria
"
• rivestimento in acciaio verniciato antracite con finiture nichelate e portina con chiusura automatica
• ventilatore con display digitale per canalizzare l’aria in altri ambienti
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 9.4 kW
Potenza termica nominale: 7 kW
Rendimento alla potenza termica nominale: 77 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
44 x 45 x 150 cm - 180 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaEvaSventilatacanalizzabilearia.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/eva-ventilata-canalizzabile-acciaio-antracite-8-kw-aria-canalizzabile,Stufa a legna Eva S ventilata canalizzabile aria
"
• focolare in
Thermofix
®
• struttura in acciaio verniciato
• portina in vetro ceramico con apertura basculante e un design minimale per un’ampia visione della fiamma
• tecnologia
O
2
Ring
integrata, per l’abbattimento delle emissioni
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 15.39 kW
Potenza termica nominale: 12.03 kW
Rendimento alla potenza termica nominale: 78.17 %
Diametro uscita fumi: ø 18 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
114 x 54 x 66 cm - 278 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaIki16912aria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/iki-16-9-acciaio-nero-12-kw-aria-irraggiamento,Stufa a legna Iki 16:9 12 aria
"
• realizzata in acciaio, con rivestimento in acciaio o pietra ollare
• ampia portina con ritorno e chiusura automatici e sistema di blocco automatico alla massima apertura
• possibilità di bruciare legna di grande pezzatura, fino a 50 cm
• innovativo sistema di regolazione dell’aria brevettato
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 11.5 kW
Potenza termica nominale: 9.1 kW
Rendimento alla potenza termica nominale: 79 %
Diametro uscita fumi: ø 18 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
78 x 50 x 95 cm - 130 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaNicolearia.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/nicole-acciaio-antracite-9-kw-aria-irraggiamento,Stufa a legna Nicole aria
"
• stufa a legna con rivestimento in ghisa
• ampia portina con ritorno e chiusura automatici e sistema di blocco automatico alla massima apertura
• possibilità di bruciare legna di grande pezzatura, fino a 50 cm
• innovativo sistema di regolazione dell’aria brevettato
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 11.5 kW
Potenza termica nominale: 9.1 kW
Rendimento alla potenza termica nominale: 79 %
Diametro uscita fumi: ø 18 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
78 x 50 x 95 cm - 260 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaNicoleghisaaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/nicole-ghisa-ghisa-nero-9-kw-aria-irraggiamento,Stufa a legna Nicole ghisa aria
"
• realizzata in acciaio, con rivestimento in acciaio o pietra ollare
• ampia portina con ritorno e chiusura automatici e sistema di blocco automatico alla massima apertura
• possibilità di bruciare legna di grande pezzatura, fino a 50 cm
• innovativo sistema di regolazione dell’aria brevettato
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 11.5 kW
Potenza termica nominale: 9.1 kW
Rendimento alla potenza termica nominale: 79 %
Diametro uscita fumi: ø 18 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
78 x 50 x 95 cm - 130 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaNicoleconvanoapertoaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/nicole-vano-aperto-pietra-pietra-ollare-9-kw-aria-irraggiamento,Stufa a legna Nicole con vano aperto aria
"
• design retrò
• disponibile nelle versioni ghisa o pietra ollare
• focolare in ghisa e deflettore tagliafuoco in materiale refrattario
• maniglia antiscottatura in gomma siliconica
• ampia e profonda camera di combustione per bruciare legna di media/grande pezzatura

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 10.25 kW
Potenza termica nominale: 8.02 kW
Rendimento alla potenza termica nominale: 78.29 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
57 x 57 x 92 cm - 145 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaOscararia.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/oscar-ghisa-antracite-8-kw-aria-irraggiamento,Stufa a legna Oscar aria
"
• focolare in
Thermofix
®
con base in ghisa
• rivestimento in Hot Stone, speciale materiale che accumula il calore e lo rilascia lentamente per diverse ore
• riscalda per irraggiamento e convezione naturale
• cassetto cenere estraibile
• regolazione indipendente dell'aria primaria e di pulizia vetro
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 10.2 kW
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 88.3 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
71 x 50 x 88 cm - 210 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaalegnaSahara.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/sahara-hotstone-nero-sahara-70-aria-irraggiamento,Stufa a legna Sahara
"
• stufa dalla forma arrotondata con rivestimento acciaio verniciato e top in ceramica
• focolare in
Thermofix
®
• portina con ritorno e chiusura automatici
• innovativo sistema di regolazione dell’aria brevettato
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 9.4 kW
Potenza termica nominale: 7 kW
Rendimento alla potenza termica nominale: 77 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
55 x 51 x 122 cm - 140 kg

Classe Energetica:
A",Palazzetti,/images/palazzetti_prodotti/StufaalegnaSofiaaria.webp,https://palazzetti.it/prodotti/stufe-a-legna/aria/sofia-acciaio-moka-8-kw-aria-irraggiamento,Stufa a legna Sofia aria
"
• stufa a pellet idro ventilata
ermetica
dalla forma arrotondata, con fianchi in acciaio verniciato e top in ghisa
• porta unica con doppio vetro e sistema di ventilazione integrato
•
Balanced Door
, porta con sistema autobilanciante
• ventilazione escludibile e modulabile su varie potenze
•
gruppo idraulico integrato
composto da circolatore, valvola di sicurezza, vaso di espansione chiuso e manometro
•
valvola anticondensa integrata
• pannello digitale a scomparsa con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• interfaccia per termostato esterno integrata o per collegamento a puffer
• predisposizione per
Connection Box
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Combustion Dynamic Control
: mantiene l’equilibrio tra combustibile e comburente per garantire il massimo rendimento in tutte le condizioni di funzionamento
•
Self Cleaning System
: esclusivo sistema di autopulizia totale sia del braciere che dei tubi di scambio
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 20 kW
Potenza termica diretta all'acqua: 18.9 kW
Rendimento alla potenza termica nominale: 94.7 %
Autonomia di funzionamento max: 27 h
Capacità serbatoio di alimentazione: 27 kg
Consumo orario pellet: 1 - 4.39 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
63 x 66 x 122 cm - 225 kg

Classe Energetica:
A++",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireJackieIdro20.webp,https://palazzetti.it/prodotti/stufe-a-pellet/acqua-aria/jackie-idro-ventilata-acciaio-bianco-19-kw-acqua-e-aria,Stufa a pellet Ecofire Jackie Idro 20
"
• stufa a pellet idro con possibilità di ventilazione
• doppia porta, una estetica in vetro curvo ed una tecnica con sistema
Balanced door
•
Balanced Door
, porta con sistema autobilanciante
• ventilazione escludibile e modulabile su varie potenze
•
gruppo idraulico integrato
composto da circolatore, valvola di sicurezza, vaso di espansione chiuso e manometro
•
valvola anticondensa integrata
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• interfaccia per termostato esterno integrata o per collegamento a puffer
• predisposizione per
Connection Box
• focolare a tubi di fumo (n. 8)
• braciere in ghisa
•
Combustion Dynamic Control
: mantiene l’equilibrio tra combustibile e comburente per garantire il massimo rendimento in tutte le condizioni di funzionamento
• ampio cassetto di raccolta cenere
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
• dotata di turbolatori all’interno dei tubi dello scambiatore
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 19.3 kW
Potenza termica diretta all'acqua: 14.7 kW
Rendimento alla potenza termica nominale: 90.02 %
Autonomia di funzionamento max: 19 h
Capacità serbatoio di alimentazione: 23 kg
Consumo orario pellet: 1.21 - 4.33 kg/h
Diametro uscita fumi: ø 10 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
62 x 58 x 122 cm - 190 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireMaidaIdro18Tacqua.webp,https://palazzetti.it/prodotti/stufe-a-pellet/acqua-aria/maida-acciaio-rosso-19-3-kw-acqua-e-aria,Stufa a pellet Ecofire Maida Idro 18T acqua
"
• stufa salvaspazio
ermetica, idro ventilata
• rivestimento in acciaio verniciato. Il fianco destro in nero lucido e quello sinistro disponibile in vari colori.
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
• portina con vetro ceramico e sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
•
gruppo idraulico integrato
composto da circolatore, valvola di sicurezza, vaso di espansione chiuso e manometro
•
valvola anticondensa integrata
• display digitale per la gestione delle impostazioni e dei parametri di funzionamento
• programmatore digitale per la gestione delle fasce orarie di funzionamento
• predisposizione per
Connection Box
• braciere in ghisa
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di autopulizia totale sia del braciere che dei tubi di scambio
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 13 kW
Potenza termica diretta all'acqua: 12 kW
Rendimento alla potenza termica nominale: 95.4 %
Autonomia di funzionamento max: 33 h
Capacità serbatoio di alimentazione: 30 kg
Consumo orario pellet: 0.91 - 2.82 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
101 x 36 x 116 cm - 244 kg

Classe Energetica:
A++",Palazzetti,/images/palazzetti_prodotti/StufaapelletTiffanyIdro.webp,https://palazzetti.it/prodotti/stufe-a-pellet/acqua-aria/tiffany-idro-acciaio-bianco-13-kw-acqua,Stufa a pellet Tiffany Idro
"
• stufa salvaspazio
ermetica, idro ventilata
• rivestimento in acciaio verniciato e vetro
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
• portina con vetro ceramico e sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
•
gruppo idraulico integrato
composto da circolatore, valvola di sicurezza, vaso di espansione chiuso e manometro
•
valvola anticondensa integrata
• display digitale per la gestione delle impostazioni e dei parametri di funzionamento
• programmatore digitale per la gestione delle fasce orarie di funzionamento
• predisposizione per
Connection Box
• braciere in ghisa
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di autopulizia totale sia del braciere che dei tubi di scambio
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• predisposta per l’uscita fumi e la ripresa dell’aria coassiale superiore, integrata nella geometria della stufa

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 20.5 kW
Potenza termica diretta all'acqua: 19 kW
Rendimento alla potenza termica nominale: 94.4 %
Autonomia di funzionamento max: 33 h
Capacità serbatoio di alimentazione: 30 kg
Consumo orario pellet: 0.91 - 4.51 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
101 x 36 x 116 cm - 248 kg

Classe Energetica:
A++",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireTiffanyIdro.webp,https://palazzetti.it/prodotti/stufe-a-pellet/acqua-aria/tiffany-idro-us-acciaio-caffellatte-21-kw-us-acqua,Stufa a pellet Ecofire Tiffany Idro
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• doppia porta, una estetica totalmente in vetro ed una tecnica con sistema
Balanced door
•
gruppo idraulico integrato
composto da circolatore, valvola di sicurezza, vaso di espansione chiuso e manometro
•
valvola anticondensa integrata
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• interfaccia per termostato esterno integrata o per collegamento a puffer
• predisposizione per
Connection Box
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Combustion Dynamic Control
: mantiene l’equilibrio tra combustibile e comburente per garantire il massimo rendimento in tutte le condizioni di funzionamento
•
Self Cleaning System
: esclusivo sistema di autopulizia totale sia del braciere che dei tubi di scambio
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 10.3 kW
Potenza termica diretta all'acqua: 9.5 kW
Rendimento alla potenza termica nominale: 96 %
Autonomia di funzionamento max: 45 h
Capacità serbatoio di alimentazione: 45 kg
Consumo orario pellet: 1 - 2.23 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
62 x 62 x 134 cm - 225 kg

Classe Energetica:
A++",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireDadòIdro9Nacqua.webp,https://palazzetti.it/prodotti/stufe-a-pellet/acqua/dado-acciaio-bianco-dado-10-acqua-e-aria,Stufa a pellet Ecofire Dadò Idro 9N acqua
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• struttura in acciaio con rivestimento in metallo
• portina e braciere in ghisa ad alto spessore
• vetro ceramico (800°) con sistema di auto pulizia
•
gruppo idraulico integrato
composto da circolatore, valvola di sicurezza, vaso di espansione chiuso e manometro
•
valvola anticondensa integrata
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• interfaccia per termostato esterno integrata o per collegamento a puffer
• predisposizione per
Connection Box
• focolare a tubi di fumo (n. 8) con turbolatori
•
Combustion Dynamic Control
: mantiene l’equilibrio tra combustibile e comburente per garantire il massimo rendimento in tutte le condizioni di funzionamento
• ampio cassetto di raccolta cenere

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 15.37 kW
Potenza termica diretta all'acqua: 14.05 kW
Rendimento alla potenza termica nominale: 94.96 %
Autonomia di funzionamento max: 45 h
Capacità serbatoio di alimentazione: 45 kg
Consumo orario pellet: 1 - 3.302 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
52 x 59 x 135 cm - 180 kg

Classe Energetica:
A++",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireMartinaIdroLux15acqua.webp,https://palazzetti.it/prodotti/stufe-a-pellet/acqua/martina-idro-lux-acciaio-rosso-15-4-kw-acqua,Stufa a pellet Ecofire Martina Idro Lux 15 acqua
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• rivestimento in acciaio verniciato e top in ghisa
• doppia porta, una estetica in vetro curvo ed una tecnica con sistema
Balanced door
• vetro ceramico (800°) con sistema di auto pulizia
•
gruppo idraulico integrato
composto da circolatore, valvola di sicurezza, vaso di espansione chiuso e manometro
•
valvola anticondensa integrata
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• interfaccia per termostato esterno integrata o per collegamento a puffer
• predisposizione per
Connection Box
• focolare a tubi di fumo (n. 8) con turbolatori
• braciere in ghisa
•
Combustion Dynamic Control
: mantiene l’equilibrio tra combustibile e comburente per garantire il massimo rendimento in tutte le condizioni di funzionamento
• ampio cassetto di raccolta cenere

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 15.37 kW
Potenza termica diretta all'acqua: 14.05 kW
Rendimento alla potenza termica nominale: 94.96 %
Autonomia di funzionamento max: 25 h
Capacità serbatoio di alimentazione: 25 kg
Consumo orario pellet: 1 - 3.302 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
61 x 59 x 121 cm - 180 kg

Classe Energetica:
A++",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireMirellaIdro15acqua.webp,https://palazzetti.it/prodotti/stufe-a-pellet/acqua/mirella-idro-acciaio-rosso-15-4-kw-acqua,Stufa a pellet Ecofire Mirella Idro 15 acqua
