name,description,url,image_url
Per grecate da 25,Cappellotto in acciaio con guarnizione di espanso per il fissaggio di lamiere grecate anche coibentate in abbinamento alle viti 0214..,https://www.unishop.it/testa-di-moro/0200-012-025-01,/images/unishop_products_viteria/Pergrecateda25.webp
Vite autoforante TE con bordi…,"Vite autoforante TE con bordino e rondella vulcanizzata - zincata bianca, vite UNI EN ISO 15481 (DIN 7504) idonea per il fissaggio ermetico su coperture in lamiera.
Non premontate
impronta chiave 10mm",https://www.unishop.it/6-3x110/0214-163-110-01,/images/unishop_products_viteria/ViteautoforanteTEconbordi.webp
Tappo coprivite per vite cope…,Tappo coprivite per vite copertura,https://www.unishop.it/ch10-grigio-finestra/0200-001-007-01,/images/unishop_products_viteria/Tappocoprivitepervitecope.webp
Rondella con guarnizione vulc…,Rondella con guarnizione vulcanizzata - in acciaio zincato - gomma,https://www.unishop.it/6.7x16/0200-16-63-01,/images/unishop_products_viteria/Rondellaconguarnizionevulc.webp
Rondella Inox A2 con guarnizi…,Rondella Inox A2 con guarnizione vulcanizzata - Inox A2 - gomma,https://www.unishop.it/5.1x16/0200-16-148-01,/images/unishop_products_viteria/RondellaInoxA2conguarnizi.webp
Rondella Inox A2 con guarnizi…,Rondella Inox A2 con guarnizione vulcanizzata - Inox A2 - gomma,https://www.unishop.it/4.7x20/0234-200-01,/images/unishop_products_viteria/RondellaInoxA2conguarnizi.webp
Rondella romboidale in plasti…,Rondella romboidale in plastica,https://www.unishop.it/25x25/0422-027-27-01,/images/unishop_products_viteria/Rondellaromboidaleinplasti.webp
Rondella romboidale in ferro…,Rondella romboidale in ferro zincato,https://www.unishop.it/27x27/0422-127-27-01,/images/unishop_products_viteria/Rondellaromboidaleinferro.webp
Rondella ruberoide,Rondella ruberoide,https://www.unishop.it/40x40/0422-240-40-01,/images/unishop_products_viteria/Rondellaruberoide.webp
Rondella ottagonale in acciai…,Rondella ottagonale in acciaio con guarnizione di espanso per il fissaggio di lamiere grecate anche coibentate in abbinamento alle viti 0214..,https://www.unishop.it/rosso-siena/0200-110-013-01,/images/unishop_products_viteria/Rondellaottagonaleinacciai.webp
Rondella sottotesta per viti…,Rondella sottotesta per viti copertura,https://www.unishop.it/6.6x13/0200-06-13-01,/images/unishop_products_viteria/Rondellasottotestaperviti.webp
Rondella con guarnizione a om…,Rondella con guarnizione a ombrello verniciato,https://www.unishop.it/6x25-bianco-grigiastro/0200-602-25-01,/images/unishop_products_viteria/Rondellaconguarnizioneaom.webp
Rondella con guarnizione a om…,Rondella con guarnizione a ombrello Inox A2,https://www.unishop.it/6x25-rosso-tegola/0200-6-254-01,/images/unishop_products_viteria/Rondellaconguarnizioneaom.webp
Rondella in gomma,Rondella in gomma,https://www.unishop.it/4x10/0422-4-10-01,/images/unishop_products_viteria/Rondellaingomma.webp
Chiodi per fissaggio carta ca…,"Chiodi per fissaggio carta catramata - in acciaio zincato a fuoco, DIN 1160",https://www.unishop.it/2x20/1479-120-20-01,/images/unishop_products_viteria/Chiodiperfissaggiocartaca.webp
Chiodi elicoidali ad ombrello…,Chiodi elicoidali ad ombrello con rondella in PP - in acciaio zincato bianco,https://www.unishop.it/4-4x30/0685-119-120-01,/images/unishop_products_viteria/Chiodielicoidaliadombrello.webp
Vite autoforante TE con bordino,"Vite autoforante TE con bordino - per legno, zincata bianca idonea per impieghi di carpenteria, fissaggio di pannelli di copertura tipo sandwich a supporti in legno.
Non è necessario preforare
impronta chiave 8mm",https://www.unishop.it/vite-autoforante-te-con-bordino/47bc79d1-8960-4b0b-ad16-f3419a22ff26,/images/unishop_products_viteria/ViteautoforanteTEconbordino.webp
Vite autofilettante TE con bordino,"Vite autofilettante TE con bordino - per calcestruzzo, in acciaio cementato idonea per fissaggio di pannelli di copertura tipo sandwich a supporti di calcestruzzo non fessurato
impronta chiave 8mm",https://www.unishop.it/vite-autofilettante-te-con-bordino/c68d8c21-e2c7-4c62-9eaa-bc406db89d61,/images/unishop_products_viteria/ViteautofilettanteTEconbordino.webp
Vite autoforante TE con bordino e rondella vulcanizzata,"Vite autoforante TE con bordino e rondella vulcanizzata - zincata bianca, vite UNI EN ISO 15481 (DIN 7504) idonea per il fissaggio ermetico su coperture in lamiera.
Non premontate
impronta chiave 10mm",https://www.unishop.it/vite-autoforante-te-con-bordino-e-rondella-vulcanizzata/1ed437a8-793f-46d3-bea7-b1c2e52dffe3,/images/unishop_products_viteria/ViteautoforanteTEconbordinoerondellavulcanizzata.webp
Viti per lattonieri TB con rondella vulcanizzata,Viti per lattonieri TB con rondella vulcanizzata,https://www.unishop.it/viteria/viti-per-coperture/viti-per-lattonieri-tb-con-rondella-vulcanizzata/,/images/unishop_products_viteria/VitiperlattonieriTBconrondellavulcanizzata.webp
Tappo coprivite per vite copertura,Tappo coprivite per vite copertura,https://www.unishop.it/tappo-coprivite-per-vite-copertura/d037d714-2ab1-4cd6-baa9-8d6a165e1e03,/images/unishop_products_viteria/Tappocoprivitepervitecopertura.webp
Rondella con guarnizione vulcanizzata,Rondella con guarnizione vulcanizzata - in acciaio zincato - gomma,https://www.unishop.it/rondella-con-guarnizione-vulcanizzata/f04a5b5a-4ed6-420a-b516-bab3e6eced30,/images/unishop_products_viteria/Rondellaconguarnizionevulcanizzata.webp
Rondella Inox A2 con guarnizione vulcanizzata,Rondella Inox A2 con guarnizione vulcanizzata - Inox A2 - gomma,https://www.unishop.it/rondella-inox-a2-con-guarnizione-vulcanizzata/1951bee8-603f-4d43-ab7d-1ecea891c853,/images/unishop_products_viteria/RondellaInoxA2conguarnizionevulcanizzata.webp
Rondella Inox A2 con guarnizione vulcanizzata,Rondella Inox A2 con guarnizione vulcanizzata - Inox A2 - gomma,https://www.unishop.it/rondella-inox-a2-con-guarnizione-vulcanizzata/b7d5f6d4-5754-4ce0-995d-18ec4e4b9f08,/images/unishop_products_viteria/RondellaInoxA2conguarnizionevulcanizzata.webp
Rondella romboidale in plastica,Rondella romboidale in plastica,https://www.unishop.it/rondella-romboidale-in-plastica/4dcec2ae-0b3f-4456-be17-d79cc83859f1,/images/unishop_products_viteria/Rondellaromboidaleinplastica.webp
Rondella romboidale in ferro zincato,Rondella romboidale in ferro zincato,https://www.unishop.it/rondella-romboidale-in-ferro-zincato/07f29c7a-dffe-4b7f-b735-e353c46e504b,/images/unishop_products_viteria/Rondellaromboidaleinferrozincato.webp
Rondella ruberoide,Rondella ruberoide,https://www.unishop.it/rondella-ruberoide/15c187fd-2c81-43a6-ada2-00c562b43de3,/images/unishop_products_viteria/Rondellaruberoide.webp
Cappellotto in acciaio con guarnizione di espanso,Cappellotto in acciaio con guarnizione di espanso per il fissaggio di lamiere grecate anche coibentate in abbinamento alle viti 0214..,https://www.unishop.it/viteria/viti-per-coperture/cappellotto-in-acciaio-con-guarnizione-di-espanso/,/images/unishop_products_viteria/Cappellottoinacciaioconguarnizionediespanso.webp
Rondella ottagonale in acciaio con guarnizione di espanso,Rondella ottagonale in acciaio con guarnizione di espanso per il fissaggio di lamiere grecate anche coibentate in abbinamento alle viti 0214..,https://www.unishop.it/rondella-ottagonale-in-acciaio-con-guarnizione-di-espanso/2d52102a-eb23-4b87-b813-70f0850b60aa,/images/unishop_products_viteria/Rondellaottagonaleinacciaioconguarnizionediespanso.webp
Rondella sottotesta per viti copertura,Rondella sottotesta per viti copertura,https://www.unishop.it/rondella-sottotesta-per-viti-copertura/dbd41043-2973-47d5-9c79-0a3b7c9c6a7e,/images/unishop_products_viteria/Rondellasottotestaperviticopertura.webp
Rondella con guarnizione a ombrello verniciato,Rondella con guarnizione a ombrello verniciato,https://www.unishop.it/rondella-con-guarnizione-a-ombrello-verniciato/b44b4557-e544-4fe8-bc80-179ef2334aaa,/images/unishop_products_viteria/Rondellaconguarnizioneaombrelloverniciato.webp
Rondella con guarnizione a ombrello Inox A2,Rondella con guarnizione a ombrello Inox A2,https://www.unishop.it/rondella-con-guarnizione-a-ombrello-inox-a2/90e27c54-4c22-4b57-917b-f2335ab0d8e7,/images/unishop_products_viteria/RondellaconguarnizioneaombrelloInoxA2.webp
Rondella in gomma,Rondella in gomma,https://www.unishop.it/rondella-in-gomma/d3ad0c24-a56e-468e-9955-eb51d809e6ff,/images/unishop_products_viteria/Rondellaingomma.webp
Chiodi per fissaggio carta catramata,"Chiodi per fissaggio carta catramata - in acciaio zincato a fuoco, DIN 1160",https://www.unishop.it/chiodi-per-fissaggio-carta-catramata/facb3649-9e3f-4c7f-be29-7d65adc140b8,/images/unishop_products_viteria/Chiodiperfissaggiocartacatramata.webp
Chiodi elicoidali ad ombrello con rondella in PP,Chiodi elicoidali ad ombrello con rondella in PP - in acciaio zincato bianco,https://www.unishop.it/chiodi-elicoidali-ad-ombrello-con-rondella-in-pp/337c4e51-1107-483b-b691-03d23bb50c46,/images/unishop_products_viteria/ChiodielicoidaliadombrelloconrondellainPP.webp
Acciaio grezzo Classe 10.9,"Vite metrica TPSCEI - UNI EN ISO 10642, DIN 7991 filetto parzialepasso grossoimpronta esagonale incassata",https://www.unishop.it/m8x60/0089-8-60-02,/images/unishop_products_viteria/AcciaiogrezzoClasse109.webp
Maschio - Femmina,Dado distanziale - in acciaio zincato Classe 5,https://www.unishop.it/m6x15/1968-000-615-01,/images/unishop_products_viteria/Maschio-Femmina.webp
Zincata bianca,"Rondella grembialina - UNI EN ISO 7093 e UNI EN ISO 7094, DIN 9021",https://www.unishop.it/13x36/1411-012-36-01,/images/unishop_products_viteria/Zincatabianca.webp
Zincata bianca Classe 4.8,"Vite metrica TPS - UNI EN ISO 7046, DIN 965 filetto interopasso grossoimpronta Philips",https://www.unishop.it/m4x25/0048-4-25-01,/images/unishop_products_viteria/ZincatabiancaClasse48.webp
Inox A2,Barra filettata acciaio - DIN 976-1 acciaio 4.8 - nessun colore di riconoscimentoacciaio 8.8 - colore gialloacciaio Inox A2 - colore verde,https://www.unishop.it/m4x1-mt/0954-4-01,/images/unishop_products_viteria/InoxA2.webp
Zincata bianca Classe 8.8,"Vite metrica TE - UNI EN ISO 4017, UNI EN ISO 4018 filetto interopasso grosso",https://www.unishop.it/m16x150/0057-016-150-01,/images/unishop_products_viteria/ZincatabiancaClasse88.webp
"In rame, fino 300°","Anello di tenuta - DIN 7603A, ad alta resistenza termica idoneo per tubazioni olio e carburante, impianti di riscaldamento e idraulici",https://www.unishop.it/12.2x15.9/0460-12-16-01,/images/unishop_products_viteria/Inramefino300.webp
Zincato bianco Classe 8,"Dado autobloccante - UNI 7473, DIN 982 con anello nylon incorporato",https://www.unishop.it/m14/0370-014-2-01,/images/unishop_products_viteria/ZincatobiancoClasse8.webp
Inox A2,"Dado cieco alto - UNI 5721, DIN 1587",https://www.unishop.it/m5/0348-5-01,/images/unishop_products_viteria/InoxA2.webp
Zincata bianca Classe 8.8,"Vite metrica TCCEI - UNI EN ISO 4762, DIN 912 filetto parzialepasso grossoimpronta esagonale incassata",https://www.unishop.it/m10x20/0084-010-20-01,/images/unishop_products_viteria/ZincatabiancaClasse88.webp
Zincata bianca,"Rondella piana - UNI EN ISO 7090, DIN 125A",https://www.unishop.it/8.4x16/3407-008-01,/images/unishop_products_viteria/Zincatabianca.webp
Zincata bianca Classe 4.8,"Vite metrica TCB - UNI 7687, DIN 7985 filetto interopasso grossoimpronta Philips",https://www.unishop.it/m4x12/0046-4-12-01,/images/unishop_products_viteria/ZincatabiancaClasse48.webp
Maschio,"Golfare zincato - in acciaio zincato, DIN 580/582",https://www.unishop.it/m6/0295-4-6-01,/images/unishop_products_viteria/Maschio.webp
Zincato bianco Classe 8,"Dado esagonale - UNI EN ISO 4032, DIN 934",https://www.unishop.it/m8/1317-8-01,/images/unishop_products_viteria/ZincatobiancoClasse8.webp
Inox A2,"Rondella piana - UNI EN ISO 7090, DIN 125A",https://www.unishop.it/15x28/0409-14-01,/images/unishop_products_viteria/InoxA2.webp
Inox A2 Classe 70,"Vite metrica TPS - UNI EN ISO 7046, DIN 965 filetto interopasso grossoimpronta Philips",https://www.unishop.it/m3x20/0281-3-20-01,/images/unishop_products_viteria/InoxA2Classe70.webp
Zincato bianco,Dado distanziale - in acciaio zincato Classe 5,https://www.unishop.it/m14x50/0974-14-50-01,/images/unishop_products_viteria/Zincatobianco.webp
Inox A2 Classe 70,"Vite metrica TCCEI - UNI EN ISO 4762, DIN 912 filetto parzialepasso grossoimpronta esagonale incassata",https://www.unishop.it/m6x50/0094-6-50-01,/images/unishop_products_viteria/InoxA2Classe70.webp
Acciaio 4.8,Barra filettata acciaio - DIN 976-1 acciaio 4.8 - nessun colore di riconoscimentoacciaio 8.8 - colore gialloacciaio Inox A2 - colore verde,https://www.unishop.it/m20x1-mt/0958-20-01,/images/unishop_products_viteria/Acciaio48.webp
Inox A2 Classe 70,"Dado esagonale - UNI EN ISO 4032, DIN 934",https://www.unishop.it/m10/3322-10-15-01,/images/unishop_products_viteria/InoxA2Classe70.webp
Vite metrica TE con dado e ro…,"Vite metrica TE con dado e rondella - UNI 5739, DIN 933 zincata biancafiletto interopasso grosso",https://www.unishop.it/m8x80/1059-08-80-01,/images/unishop_products_viteria/VitemetricaTEcondadoero.webp
Zincata bianca Classe 10.9,"Vite metrica TPSCEI - UNI EN ISO 10642, DIN 7991 filetto parzialepasso grossoimpronta esagonale incassata",https://www.unishop.it/m6x10/3089-06-10-01,/images/unishop_products_viteria/ZincatabiancaClasse109.webp
Inox A2,"Rondella grembialina - UNI EN ISO 7093 e UNI EN ISO 7094, DIN 9021",https://www.unishop.it/6.4x18/0419-6-01,/images/unishop_products_viteria/InoxA2.webp
Inox A2 Classe 70,"Vite metrica TE - UNI EN ISO 4017, UNI EN ISO 4018 filetto interopasso grosso",https://www.unishop.it/m4x25/0096-4-25-01,/images/unishop_products_viteria/InoxA2Classe70.webp
Viti metriche,"Vite metrica TPS - UNI EN ISO 7046, DIN 965 filetto interopasso grossoimpronta Philips",https://www.unishop.it/viteria/bulloneria/viti-metriche/,/images/unishop_products_viteria/Vitimetriche.webp
Barre filettate,Barra filettata acciaio - DIN 976-1 acciaio 4.8 - nessun colore di riconoscimentoacciaio 8.8 - colore gialloacciaio Inox A2 - colore verde,https://www.unishop.it/viteria/bulloneria/barre-filettate/,/images/unishop_products_viteria/Barrefilettate.webp
Dadi e rondelle,"Rondella grembialina - UNI EN ISO 7093 e UNI EN ISO 7094, DIN 9021",https://www.unishop.it/viteria/bulloneria/dadi-e-rondelle/,/images/unishop_products_viteria/Dadierondelle.webp
Viti a gancio con impronta PH,Viti a gancio con impronta PH - filetto legno,https://www.unishop.it/5-2x50/0276-152-050-01,/images/unishop_products_viteria/VitiagancioconimprontaPH.webp
Vite di congiunzione legno-me…,"Vite di congiunzione legno-metallo - in acciaio zincato, fissaggio centrale a chiave",https://www.unishop.it/8x80-m8/0232-08-80-01,/images/unishop_products_viteria/Vitedicongiunzionelegno-me.webp
Chiodi per carpenteria legno…,Chiodi per carpenteria legno TPS DIN 17140 - ad aderenza migliorata,https://www.unishop.it/6-5x210/0685-119-105-01,/images/unishop_products_viteria/Chiodipercarpenterialegno.webp
Chiodi in ferro testa piana p…,Chiodi in ferro testa piana punta italia,https://www.unishop.it/scala-francese-17x70/0479-217-71-01,/images/unishop_products_viteria/Chiodiinferrotestapianap.webp
Chiodi in ferro testa piana l…,Chiodi in ferro testa piana larga,https://www.unishop.it/1-8x25/1979-618-26-01,/images/unishop_products_viteria/Chiodiinferrotestapianal.webp
Chiodi in ferro testa a gropp…,Chiodi in ferro testa a groppino,https://www.unishop.it/1-3x25/1979-713-26-01,/images/unishop_products_viteria/Chiodiinferrotestaagropp.webp
Chiodi in ferro tipo selleria,Chiodi in ferro tipo selleria,https://www.unishop.it/2x16/1979-310-17-01,/images/unishop_products_viteria/Chiodiinferrotiposelleria.webp
Chiodi in ferro tipo semenza,Chiodi in ferro tipo semenza,https://www.unishop.it/2x12/1979-320-13-01,/images/unishop_products_viteria/Chiodiinferrotiposemenza.webp
Chiodi zigrinati Inox A2,Chiodi zigrinati Inox A2,https://www.unishop.it/1-9x35/1479-219-35-01,/images/unishop_products_viteria/ChiodizigrinatiInoxA2.webp
Viti a gancio con impronta PH,Viti a gancio con impronta PH - filetto legno,https://www.unishop.it/viti-a-gancio-con-impronta-ph/687ba3ad-e461-4c2e-8d41-bcbcd0772d86,/images/unishop_products_viteria/VitiagancioconimprontaPH.webp
Vite di congiunzione legno-metallo,"Vite di congiunzione legno-metallo - in acciaio zincato, fissaggio centrale a chiave",https://www.unishop.it/vite-di-congiunzione-legno-metallo/9f2a5f57-0843-456c-86c0-0370a9ae7639,/images/unishop_products_viteria/Vitedicongiunzionelegno-metallo.webp
Chiodi per carpenteria legno TPS DIN 17140,Chiodi per carpenteria legno TPS DIN 17140 - ad aderenza migliorata,https://www.unishop.it/chiodi-per-carpenteria-legno-tps-din-17140/27014ff7-3b9d-4e92-9fe9-717c520fe432,/images/unishop_products_viteria/ChiodipercarpenterialegnoTPSDIN17140.webp
Chiodi in ferro testa piana punta italia,Chiodi in ferro testa piana punta italia,https://www.unishop.it/chiodi-in-ferro-testa-piana-punta-italia/f7e42263-8e8f-4ecc-b31b-cfed04b10ccc,/images/unishop_products_viteria/Chiodiinferrotestapianapuntaitalia.webp
Chiodi in ferro testa piana larga,Chiodi in ferro testa piana larga,https://www.unishop.it/chiodi-in-ferro-testa-piana-larga/fea192e8-c1fd-4e95-9615-52d860d06639,/images/unishop_products_viteria/Chiodiinferrotestapianalarga.webp
Chiodi in ferro testa a groppino,Chiodi in ferro testa a groppino,https://www.unishop.it/chiodi-in-ferro-testa-a-groppino/8a06cd01-7740-440d-bc85-c5fa4f9a53eb,/images/unishop_products_viteria/Chiodiinferrotestaagroppino.webp
Chiodi in ferro tipo selleria,Chiodi in ferro tipo selleria,https://www.unishop.it/chiodi-in-ferro-tipo-selleria/c61b1f75-faf8-48c0-a797-2ea58aeffa61,/images/unishop_products_viteria/Chiodiinferrotiposelleria.webp
Chiodi in ferro tipo semenza,Chiodi in ferro tipo semenza,https://www.unishop.it/chiodi-in-ferro-tipo-semenza/8c13be9f-9e32-456f-a937-2ea84d0b6dfe,/images/unishop_products_viteria/Chiodiinferrotiposemenza.webp
Chiodi zigrinati Inox A2,Chiodi zigrinati Inox A2,https://www.unishop.it/chiodi-zigrinati-inox-a2/0f2edc24-afa7-4915-a9cd-b1ca9062f006,/images/unishop_products_viteria/ChiodizigrinatiInoxA2.webp
